1	0.7	7	10
2	0.1	1	10
3	0.8	8	10
4	0.6	6	10
5	0.7	7	10
6	0.7	7	10
7	0.7	7	10
8	0.5	5	10
9	0.8	8	10
10	0.7	7	10
11	0.5	5	10
12	0.9	9	10
13	0.7	7	10
14	0.8	8	10
15	0.8	8	10
16	0.8	8	10
17	0.6	6	10
18	0.7	7	10
19	0.9	9	10
20	0.9	9	10
21	0.9	9	10
22	0.7	7	10
23	0.7	7	10
24	0.7	7	10
25	0.9	9	10
26	0.7	7	10
27	1.0	10	10
28	0.5	5	10
29	1.0	10	10
30	0.8	8	10
31	0.6	6	10
32	0.8	8	10
33	0.9	9	10
34	0.7	7	10
35	0.5	5	10
36	0.5	5	10
37	0.6	6	10
38	0.7	7	10
39	0.7	7	10
40	0.5	5	10
41	1.0	10	10
42	0.7	7	10
43	0.7	7	10
44	0.6	6	10
45	0.5	5	10
46	1.0	10	10
47	0.9	9	10
48	0.7	7	10
49	0.5	5	10
50	0.7	7	10
51	0.7	7	10
52	0.7	7	10
53	0.7	7	10
54	0.4	4	10
55	0.7	7	10
56	0.5	5	10
57	0.8	8	10
58	0.8	8	10
59	0.8	8	10
60	0.8	8	10
61	0.8	8	10
62	0.8	8	10
63	0.3	3	10
64	0.9	9	10
65	1.0	10	10
66	1.0	10	10
67	0.6	6	10
68	0.8	8	10
69	0.9	9	10
70	0.7	7	10
71	0.8	8	10
72	0.9	9	10
73	1.0	10	10
74	0.9	9	10
75	0.9	9	10
76	1.0	10	10
77	0.4	4	10
78	1.0	10	10
79	1.0	10	10
80	0.8	8	10
81	0.8	8	10
82	0.7	7	10
83	0.5	5	10
84	0.8	8	10
85	0.6	6	10
86	0.7	7	10
87	0.7	7	10
88	0.8	8	10
89	0.5	5	10
90	0.8	8	10
91	1.0	10	10
92	0.6	6	10
93	0.9	9	10
94	0.9	9	10
95	1.0	10	10
96	1.0	10	10
97	0.9	9	10
98	0.8	8	10
99	0.8	8	10
100	1.0	10	10
141	0.9	9	10
142	0.8	8	10
143	0.8	8	10
144	0.8	8	10
145	0.7	7	10
146	0.4	4	10
147	0.9	9	10
148	0.8	8	10
149	0.8	8	10
150	0.9	9	10
151	0.7	7	10
152	0.8	8	10
153	0.9	9	10
154	0.7	7	10
155	0.9	9	10
156	0.7	7	10
157	0.8	8	10
158	0.8	8	10
159	0.8	8	10
160	0.7	7	10
161	1.0	10	10
162	1.0	10	10
163	0.9	9	10
164	0.6	6	10
165	0.8	8	10
