1	1.0	5	5
2	0.8	4	5
3	1.0	5	5
4	0.8	4	5
5	0.8	4	5
6	0.8	4	5
7	0.8	4	5
8	0.8	4	5
9	1.0	5	5
10	0.6	3	5
11	1.0	5	5
12	1.0	5	5
13	0.8	4	5
14	0.8	4	5
15	0.6	3	5
16	0.6	3	5
17	1.0	5	5
18	0.8	4	5
19	0.8	4	5
20	0.8	4	5
21	1.0	5	5
22	1.0	5	5
23	0.8	4	5
24	1.0	5	5
25	0.8	4	5
26	0.6	3	5
27	0.6	3	5
28	1.0	5	5
29	0.8	4	5
30	1.0	5	5
31	0.4	2	5
32	0.8	4	5
33	0.4	2	5
34	1.0	5	5
35	0.6	3	5
36	0.6	3	5
37	1.0	5	5
38	0.4	2	5
39	0.6	3	5
40	1.0	5	5
41	0.4	2	5
42	0.8	4	5
43	1.0	5	5
44	1.0	5	5
45	0.8	4	5
46	1.0	5	5
47	0.6	3	5
48	1.0	5	5
49	0.6	3	5
50	0.6	3	5
