101	0.7	7	10
102	0.7	7	10
103	0.5	5	10
104	0.6	6	10
105	0.7	7	10
106	0.4	4	10
107	0.7	7	10
108	0.6	6	10
109	1.0	10	10
110	0.7	7	10
111	0.6	6	10
112	1.0	10	10
113	1.0	10	10
114	0.9	9	10
115	0.7	7	10
116	0.5	5	10
117	0.6	6	10
118	0.9	9	10
119	0.6	6	10
120	0.7	7	10
121	0.4	4	10
122	0.2	2	10
123	0.6	6	10
124	0.5	5	10
125	0.5	5	10
126	0.6	6	10
127	0.5	5	10
128	0.6	6	10
129	0.6	6	10
130	0.6	6	10
131	0.6	6	10
132	0.6	6	10
133	0.5	5	10
134	0.5	5	10
135	0.3	3	10
136	0.6	6	10
137	0.5	5	10
138	0.6	6	10
139	0.6	6	10
140	0.4	4	10
166	0.6	6	10
167	0.7	7	10
168	0.7	7	10
169	0.9	9	10
170	0.8	8	10
171	0.2	2	10
172	0.5	5	10
173	0.5	5	10
174	0.6	6	10
175	0.4	4	10
