1	0.9	9	10
2	1.0	10	10
3	0.7	7	10
4	0.8	8	10
5	0.9	9	10
6	1.0	10	10
7	1.0	10	10
8	0.9	9	10
9	1.0	10	10
10	1.0	10	10
11	1.0	10	10
12	0.7	7	10
13	1.0	10	10
14	0.9	9	10
15	0.8	8	10
16	0.9	9	10
17	0.8	8	10
18	1.0	10	10
19	1.0	10	10
20	0.9	9	10
21	1.0	10	10
22	1.0	10	10
23	0.9	9	10
24	1.0	10	10
25	0.9	9	10
26	1.0	10	10
27	1.0	10	10
28	0.9	9	10
29	0.9	9	10
30	1.0	10	10
31	0.8	8	10
32	1.0	10	10
33	0.9	9	10
34	1.0	10	10
35	0.7	7	10
36	0.8	8	10
37	0.9	9	10
38	0.9	9	10
39	1.0	10	10
40	0.8	8	10
41	0.8	8	10
42	1.0	10	10
43	1.0	10	10
44	0.9	9	10
45	1.0	10	10
46	1.0	10	10
47	0.9	9	10
48	0.8	8	10
49	0.7	7	10
50	0.9	9	10
