1	1.0	9	9
2	1.0	10	10
3	1.0	10	10
4	1.0	10	10
5	1.0	10	10
6	1.0	10	10
7	1.0	10	10
8	1.0	10	10
9	1.0	8	8
10	1.0	10	10
11	1.0	6	6
12	1.0	10	10
13	1.0	10	10
14	1.0	10	10
15	1.0	8	8
16	1.0	10	10
17	1.0	9	9
18	1.0	10	10
19	1.0	10	10
20	1.0	10	10
21	1.0	10	10
22	1.0	7	7
23	1.0	10	10
24	1.0	9	9
25	1.0	10	10
26	1.0	8	8
27	1.0	10	10
28	1.0	5	5
29	1.0	10	10
30	1.0	10	10
31	1.0	10	10
32	1.0	10	10
33	1.0	10	10
34	1.0	10	10
35	1.0	10	10
36	1.0	10	10
37	1.0	10	10
38	1.0	10	10
39	1.0	10	10
40	1.0	10	10
41	1.0	10	10
42	1.0	10	10
43	1.0	10	10
44	1.0	10	10
45	1.0	8	8
46	1.0	10	10
47	1.0	10	10
48	1.0	10	10
49	1.0	6	6
50	1.0	9	9
51	1.0	10	10
52	1.0	10	10
53	1.0	10	10
54	1.0	10	10
55	1.0	10	10
56	1.0	10	10
57	1.0	10	10
58	1.0	10	10
59	1.0	10	10
60	1.0	10	10
61	1.0	10	10
62	1.0	10	10
63	1.0	4	4
64	1.0	10	10
65	1.0	10	10
66	1.0	10	10
67	1.0	10	10
68	1.0	10	10
69	1.0	10	10
70	1.0	10	10
71	1.0	10	10
72	1.0	10	10
73	1.0	10	10
74	1.0	10	10
75	1.0	10	10
76	1.0	10	10
77	1.0	10	10
78	1.0	10	10
79	1.0	10	10
80	1.0	10	10
81	1.0	10	10
82	1.0	10	10
83	1.0	10	10
84	1.0	10	10
85	1.0	10	10
86	1.0	10	10
87	1.0	10	10
88	1.0	10	10
89	1.0	10	10
90	1.0	10	10
91	1.0	10	10
92	1.0	10	10
93	1.0	10	10
94	1.0	10	10
95	1.0	10	10
96	1.0	10	10
97	1.0	10	10
98	1.0	10	10
99	1.0	10	10
100	1.0	10	10
141	1.0	10	10
142	1.0	10	10
143	1.0	10	10
144	1.0	10	10
145	1.0	10	10
146	1.0	6	6
147	1.0	10	10
148	1.0	10	10
149	1.0	10	10
150	1.0	10	10
151	1.0	8	8
152	1.0	10	10
153	1.0	10	10
154	1.0	10	10
155	1.0	10	10
156	1.0	10	10
157	1.0	10	10
158	1.0	10	10
159	1.0	10	10
160	1.0	10	10
161	1.0	10	10
162	1.0	10	10
163	1.0	10	10
164	1.0	10	10
165	1.0	10	10
